"HOUSEID","PERSONID","WTPERFIN","WTPERFIN5D","WTPERFIN2D","R_AGE","R_SEX","R_RELAT","WORKER","DRIVER","R_RACE","GCDWORK","OUTOFTWN","USEPUBTR","R_RACE_IMP","R_HISP","PROXY","WHOPROXY","EDUC","LAST30_TAXI","LAST30_RDSHR","LAST30_ESCT","LAST30_PT","LAST30_MTRC","LAST30_WALK","LAST30_BIKE","LAST30_BKSHR","TAXISERVICE","RIDESHARE22","ESCOOTERUSED","PTUSED","TRNPASS","MCTRANSIT","WALKTRANSIT","BIKETRANSIT","BIKESHARE22","USAGE1","USAGE2_1","USAGE2_2","USAGE2_3","USAGE2_4","USAGE2_5","USAGE2_6","USAGE2_7","USAGE2_8","USAGE2_9","USAGE2_10","QACSLAN1","QACSLAN3","PAYPROF","PRMACT","EMPLOYMENT2","DRIVINGOCCUPATION","DRIVINGVEHICLE","WRKLOC","WKFMHM22","WRKTRANS","EMPPASS","SCHOOL1","STUDE","SCHTYP","SCHOOL1C","SCHTRN1","DELIVER","DELIV_GOOD","DELIV_FOOD","DELIV_GROC","DELIV_PERS","RET_HOME","RET_PUF","RET_AMZ","RET_STORE","MEDCOND","MEDCOND6","W_CANE","W_WKCR","W_VISIMP","W_SCCH","W_CHAIR","W_NONE","CONDTRAV","CONDRIDE","CONDNIGH","CONDRIVE","CONDPUB","CONDSPEC","CONDSHARE","CONDNONE","CONDRF","FRSTHM","PARK","PARKHOME","PARKHOMEAMT","PARKHOMEAMT_PAMOUNT","PARKHOMEAMT_PAYTYPE","SAMEPLC","COV1_WK","COV1_SCH","COV1_PT","COV1_OHD","COV2_WK","COV2_SCH","COV2_PT","COV2_OHD","CNTTDTR","R_SEX_IMP","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","HHVEHCNT","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","HHFAMINC_IMP","WBHUR","SBHUR","WTHTNRNT","WTPPOPDN","WTRESDN","WTEEMPDN","WBHTNRNT","WBPPOPDN","WBRESDN","STHTNRNT","STPPOPDN","STRESDN","STEEMPDN","SBHTNRNT","SBPPOPDN","SBRESDN","HBHUR","HTHTNRNT","HTPPOPDN","HTRESDN","HTEEMPDN","HBHTNRNT","HBPPOPDN","HBRESDN"
"9000174897","02",13417.666911,22087.368483,0,36,"01","01","01","01","01",20.6216417605005,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"01","01","01","01","01","-1","02","-1","-1","-1","-1",5,5,-9,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-9","02","-1","04","04","-1","-1","-1","-1",0,"01",2,"03","02","06","03","02",2,"63","05","01",6,0,"04","03","01","05","02","06","01","202212",2,"1031","05","02","-1","50","02","02","03","60","03","02","-1","-1","-1","-1","-1","-1","-1","01","30","02","01","02","30","04","03"
"9000174897","03",7024.58494,12387.245731,0,13,"02","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","08",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-9","-1","02","02","02","-1","-1","-1","-1",0,"02",2,"03","02","06","03","02",2,"63","05","01",6,0,"04","03","01","05","02","06","01","202212",2,"1031","05","-1","01","-1","-1","-1","-1","-1","-1","-1","30","02","01","02","40","02","02","01","30","02","01","02","30","04","03"
"9000174897","04",22463.269755,31683.378685,0,9,"02","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","09",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","04","-1","-1","-1","-1",2,"02",2,"03","02","06","03","02",2,"63","05","01",6,0,"04","03","01","05","02","06","01","202212",2,"1031","05","-1","01","-1","-1","-1","-1","-1","-1","-1","30","02","01","02","40","02","02","01","30","02","01","02","30","04","03"
"9000174897","05",22463.269755,31683.378685,0,5,"02","02","-1","-1","01",-1,"02","02","01","02","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","01",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","04","-1","-1","-1","-1",2,"02",2,"03","02","06","03","02",2,"63","05","01",6,0,"04","03","01","05","02","06","01","202212",2,"1031","05","-1","01","-1","-1","-1","-1","-1","-1","-1","30","02","01","02","40","02","02","01","30","02","01","02","30","04","03"
"9000174923","01",4852.0507628,6190.5489893,0,50,"01","07","01","01","01",20.4017689398298,"02","02","01","02","01","-1","06","02","01","02","02","02","02","02","-1",-1,4,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","02","02","01","02","02","-1","01","-1",40,"02","-1","01","02","01","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","02","-1",-1,"-1","-1","03","-1","04","01","02","-1","-1","02",3,"01",4,"01","02","03","02","02",3,"32","09","01",5,2,"08","02","05","02","01","05","01","202211",3,"1025","09","05","-1","50","05","05","06","50","05","05","-1","-1","-1","-1","-1","-1","-1","04","05","04","03","05","01","04","03"
"9000174923","02",5773.6867953,7758.769727,0,48,"02","01","01","01","01",0.85454613849532,"02","02","01","02","02","01","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",30,"02","-1","01","01","01","-1","02","-1","-1","-1","-1",5,5,-9,-9,-9,0,0,1,1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","02","-1","04","01","-1","-1","-1","02",3,"02",4,"01","02","03","02","02",3,"32","09","01",5,2,"08","02","05","02","01","05","01","202211",3,"1025","09","04","-1","05","04","03","05","01","04","03","-1","-1","-1","-1","-1","-1","-1","04","05","04","03","05","01","04","03"
"9000174923","03",3280.6438409,4695.8154052,0,23,"01","02","01","02","01",2.47601848047593,"02","02","01","02","02","01","04","02","01","02","02","02","02","02","-1",-1,6,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",32,"-1","-1","01","01","01","-1","02","-1","-1","-1","-1",2,1,1,-9,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","06","01","-1","04","02","02","-1","-1","-1",0,"01",4,"01","02","03","02","02",3,"32","09","01",5,2,"08","02","05","02","01","05","01","202211",3,"1025","09","04","-1","05","05","04","06","05","05","04","-1","-1","-1","-1","-1","-1","-1","04","05","04","03","05","01","04","03"
"9000174923","04",7013.5865325,8239.803631,0,19,"02","02","02","01","01",-1,"01","01","01","02","02","01","04","02","02","02","01","02","02","02","-1",-1,-1,-1,15,"01",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","04",-1,"-1","-1","-1","-1","-1","-1","01","04","-1","01","20",1,1,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","02","01","02","-1","-1","01","-1",2,"02",4,"01","02","03","02","02",3,"32","09","01",5,2,"08","02","05","02","01","05","01","202211",3,"1025","09","-1","02","-1","-1","-1","-1","-1","-1","-1","70","06","04","06","20","06","01","04","05","04","03","05","01","04","03"
"9000174923","05",6035.2902283,7261.4552099,0,17,"02","02","02","02","01",-1,"02","02","01","02","02","01","02","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","04",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","01",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","02","04","02","-1","-1","-1","-1",2,"02",4,"01","02","03","02","02",3,"32","09","01",5,2,"08","02","05","02","01","05","01","202211",3,"1025","09","-1","04","-1","-1","-1","-1","-1","-1","-1","20","05","04","06","30","05","04","04","05","04","03","05","01","04","03"
"9000174927","01",8364.4246999,11945.221126,0,35,"01","07","01","01","01",8.63756618802767,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,2,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","02","04","-1","02","-1","-1","-1","-1",10,10,0,0,0,0,1,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","02","02","02","-1","-1","-1",2,"01",2,"01","02","07","03","02",2,"72","09","01",2,2,"02","02","05","05","01","03","01","202210",2,"1033","09","04","-1","80","04","01","06","80","06","05","-1","-1","-1","-1","-1","-1","-1","03","20","06","04","07","30","06","04"
"9000174927","02",13453.441357,21107.598181,0,31,"02","01","01","01","01",7.00661761284509,"02","02","01","01","02","01","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",6,5,1,0,0,0,1,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","02","-1","02","02","-1","-1","-1","-1",3,"02",2,"01","02","07","03","02",2,"72","09","01",2,2,"02","02","05","05","01","03","01","202210",2,"1033","09","02","-1","05","04","02","05","20","05","03","-1","-1","-1","-1","-1","-1","-1","03","20","06","04","07","30","06","04"
"9000174928","01",4813.2847155,6472.8462829,0,33,"02","07","01","01","01",-9,"02","02","01","02","01","-1","07","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"01","02","02","02","02","02","02","02","01","02","02","02","-1","01","-1",45,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",3,2,1,0,0,0,2,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","03","01","02","-1","02","02",3,"02",1,"03","02","03","02","02",1,"33","05","01",1,1,"01","03","03","05","01","02","01","202211",1,"1025","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","70","07","06","05","70","07","03"
"9000174933","01",32782.281195,52642.81733,0,34,"02","07","01","01","97",5.0033581547256,"02","02","97","01","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",3,1,2,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","01","-1","-1","-1","02",3,"02",2,"03","02","07","03","01",2,"72","09","97",3,2,"06","02","04","03","01","05","01","202211",2,"1033","09","02","-1","05","03","02","04","05","03","02","-1","-1","-1","-1","-1","-1","-1","02","20","04","03","05","30","04","01"
"9000174933","02",26901.123025,42229.891692,0,37,"01","01","01","01","02",19.9434652239154,"02","02","02","02","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",56,"02","-1","01","01","01","-1","02","-1","-1","-1","-1",2,-9,2,-9,-9,-9,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",3,"01",2,"03","02","07","03","01",2,"72","09","97",3,2,"06","02","04","03","01","05","01","202211",2,"1033","09","02","-1","40","04","02","05","40","04","02","-1","-1","-1","-1","-1","-1","-1","02","20","04","03","05","30","04","01"
"9000174933","03",13108.261451,23446.671195,0,14,"02","02","-1","-1","02",-1,"02","02","02","01","02","01","02","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","02","-1","-1",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","15","-1","03","04","02","-1","01","-1","-1",0,"02",2,"03","02","07","03","01",2,"72","09","97",3,2,"06","02","04","03","01","05","01","202211",2,"1033","09","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","20","04","03","05","30","04","01"
"9000174936","01",1204.4691431,1461.9502952,0,74,"02","07","02","01","01",-1,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,14,-1,-1,"01","01","01","01","02","02","02","02","02","02","01","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",1,1,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","-1","-1","04","02","-1","-1","-1","-1",2,"02",2,"01","02","07","03","02",2,"72","03","01",2,1,"10","02","05","02","01","01","01","202211",0,"1033","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","40","06","04","07","40","05","04"
"9000174936","02",1389.4077499,1710.9214295,0,53,"02","02","02","01","01",-1,"02","02","01","02","02","01","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","02","02","02","02","02","02","01","02","02","02","02","-1","02","97",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"01","03","02","02","02","02","02","01","02","02","01","02","02","02","02","02","02","02","-1","-1","-1",-1,"-1","-1","-1","-1","04","03","-1","-1","-1","-8",1,"02",2,"01","02","07","03","02",2,"72","03","01",2,1,"10","02","05","02","01","01","01","202211",0,"1033","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","40","06","04","07","40","05","04"
"9000174949","01",6567.040505,0,21707.3409719112,59,"02","07","01","01","01",1.64911902716281,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","01","02","02","02","02","02","02","02","01","02","02","-1","01","-1",20,"02","-1","01","01","01","-1","02","-1","-1","-1","-1",6,6,-9,-9,-9,-9,-9,2,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",2,"02",2,"02","02","03","02","02",2,"33","05","01",2,2,"10","03","01","07","02","06","01","202212",2,"1025","05","03","-1","30","03","02","04","05","06","04","-1","-1","-1","-1","-1","-1","-1","04","05","03","02","04","01","04","02"
"9000174949","02",5427.5170021,0,21759.4814039776,66,"01","01","01","01","01",1.36925601459575,"02","02","01","02","01","-1","06","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",15,"02","-1","01","01","01","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",2,"01",2,"02","02","03","02","02",2,"33","05","01",2,2,"10","03","01","07","02","06","01","202212",2,"1025","05","03","-1","40","03","02","04","60","05","04","-1","-1","-1","-1","-1","-1","-1","04","05","03","02","04","01","04","02"
"9000174956","01",7759.8813876,12131.147588,0,57,"02","07","01","01","01",2.01650478011003,"02","02","01","02","01","-1","07","01","01","02","01","02","01","02","-1",7,4,-1,15,"02",-1,15,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","02","08","-1","02","-1","-1","-1","-1",8,8,4,2,-9,2,2,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","02","01","02","-1","-1","-8",2,"02",1,"01","01","02","01","02",1,"21","11","01",1,1,"01","01","05","03","01","04","01","202212",1,"1023","11","05","-1","60","08","08","08","70","08","08","-1","-1","-1","-1","-1","-1","-1","05","30","08","08","08","30","08","08"
"9000174965","01",11111.109287,15485.238015,0,80,"02","07","02","01","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",1,1,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","01","02","02","02","02","02","02","02","02","01","-1","-1","-1",-1,"-1","97","-1","-1","-8","03","-1","-1","-1","02",0,"02",1,"02","02","03","02","02",1,"32","03","01",1,2,"09","02","04","06","01","05","01","202211",0,"1025","03","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","20","01","02","05","01","04","02"
"9000174981","01",946.0709022,0,2862.74586094425,65,"01","07","01","01","01",-9,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,5,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","03","04","-1","-1","02","-1","-1","-1","-1",8,8,-9,-9,-9,0,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","04","-1","04","01","-1","-1","-1","02",0,"01",2,"01","01","01","01","02",2,"11","06","01",2,2,"10","01","05","01","01","02","01","202211",1,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","05","03","02","04","01","02","02"
"9000174981","02",1436.0456196,0,6251.51503030734,66,"02","01","02","01","01",-1,"02","02","01","02","01","-1","03","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",4,4,-9,-9,-9,0,-9,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-8","-1","-1","04","04","-1","-1","-1","-1",0,"02",2,"01","01","01","01","02",2,"11","06","01",2,2,"10","01","05","01","01","02","01","202211",1,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","05","03","02","04","01","02","02"
"9000174983","01",3861.3156903,5924.0846203,0,67,"02","07","01","01","01",5.74524258728701,"02","02","01","02","01","-1","06","02","02","02","02","02","01","02","-1",-1,-1,-1,-1,"-1",-1,1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",42,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",0,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","04","-1","-1","-1","-1",3,"02",2,"02","02","07","03","02",2,"72","07","01",2,3,"10","02","04","05","01","03","01","202212",2,"1033","07","03","-1","40","05","05","07","40","04","04","-1","-1","-1","-1","-1","-1","-1","04","30","05","04","06","40","05","04"
"9000174983","02",5522.0897174,8541.2166842,0,63,"01","01","01","01","01",8.45927696972671,"02","02","01","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","01","-1",40,"02","-1","01","01","04","-1","02","-1","-1","-1","-1",12,12,-9,-9,-9,-9,1,-9,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","02","-1","04","02","-1","-1","-1","-1",2,"01",2,"02","02","07","03","02",2,"72","07","01",2,3,"10","02","04","05","01","03","01","202212",2,"1033","07","02","-1","20","02","02","03","20","03","02","-1","-1","-1","-1","-1","-1","-1","04","30","05","04","06","40","05","04"
"9000174984","01",1922.3205427,2561.5653664,0,38,"02","07","02","01","01",-1,"02","02","01","02","01","-1","06","02","01","02","02","02","01","01","02",-1,1,-1,-1,"-1",-1,15,14,-1,"01","02","02","02","01","02","02","02","02","02","02","02","-1","02","02",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",3,3,0,0,0,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","-1","-1","02","03","-1","-1","-1","02",5,"02",1,"01","02","07","03","02",1,"72","07","01",1,1,"01","02","05","04","01","05","01","202211",0,"1033","07","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","20","04","02","05","30","06","05"
"9000174991","01",11330.360211,0,36829.2846594153,67,"02","07","02","01","01",-1,"02","02","01","02","01","-1","05","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"01","01","02","02","02","02","02","02","02","02","02","02","-1","02","05",-1,"-1","-1","-1","-1","-1","-1","02","-1","-1","-1","-1",6,6,-9,-9,-9,-9,-9,1,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","-1","-1","04","01","-1","-1","-1","01",4,"02",1,"03","02","03","02","02",1,"33","05","01",1,1,"09","03","03","07","01","02","01","202212",0,"1025","05","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","30","05","04","06","20","05","01"
"9000174999","01",8587.4277109,9912.7970122,0,34,"02","07","01","01","03",16.0295287004059,"02","02","03","02","01","-1","06","02","01","02","01","02","01","02","-1",-1,0,-1,3,"02",-1,10,-1,-1,"01","02","02","02","02","02","02","02","01","02","02","01","01","01","-1",40,"02","-1","01","01","03","-1","02","-1","-1","-1","-1",60,60,2,0,0,-9,-9,5,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","01","-1","03","01","02","-1","01","02",1,"02",1,"01","01","01","01","02",1,"11","07","03",1,1,"01","01","05","02","01","04","01","202211",1,"1021","07","05","-1","80","07","07","08","80","07","07","-1","-1","-1","-1","-1","-1","-1","04","30","05","04","06","30","05","04"
"9000175004","01",10762.509231,12635.753834,0,43,"01","07","01","01","97",-9,"02","02","97","01","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01","-1",57,"01","02","04","01","01","-1","02","-1","-1","-1","-1",4,4,-9,-9,-9,-9,-9,1,-9,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","01","-1","04","01","02","-1","-1","-8",2,"01",2,"01","02","01","01","01",2,"12","06","97",3,2,"06","02","04","04","01","03","01","202211",2,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","30","02","02","03","40","02","02"
"9000175004","02",12657.753355,15952.706564,0,34,"02","01","01","01","01",14.2519853527917,"02","02","01","01","01","-1","04","02","02","02","02","02","02","02","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","03","01","-1",40,"02","-1","01","01","01","-1","02","-1","-1","-1","-1",3,3,-9,-9,-9,0,0,0,0,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","-1","-1",-1,"-1","-1","03","-1","04","02","01","-1","-1","-1",2,"02",2,"01","02","01","01","01",2,"12","06","97",3,2,"06","02","04","04","01","03","01","202211",2,"1021","06","04","-1","70","03","02","04","70","03","02","-1","-1","-1","-1","-1","-1","-1","02","30","02","02","03","40","02","02"
"9000175004","03",10413.153851,11085.962764,0,11,"01","02","-1","-1","97",-1,"02","02","97","01","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1",-1,-1,-1,-1,"-1",-1,-1,-1,-1,"-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","-1","-1","-1",-1,"-1","-1","-1","-1","-1","-1","01","01","01","-1","09",-1,-1,-1,-1,-1,-1,-1,-1,-1,"02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","-1","-1","-1",-1,"-1","-1","-1","03","04","04","-1","01","-1","-1",2,"01",2,"01","02","01","01","01",2,"12","06","97",3,2,"06","02","04","04","01","03","01","202211",2,"1021","06","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","02","30","02","02","03","40","02","02"
